local_code,text,table_name,parent_varname,local_code_system,code,display,code_system,comment
edam:format_3812,GEN,EnumEDAMFormats,,,format_3812,GEN,http://edamontology.org/,LinkML gen-harmony
edam:format_3813,SAMPLE file format,EnumEDAMFormats,,,format_3813,SAMPLE file format,http://edamontology.org/,LinkML gen-harmony
edam:format_3814,SDF,EnumEDAMFormats,,,format_3814,SDF,http://edamontology.org/,LinkML gen-harmony
edam:format_3815,Molfile,EnumEDAMFormats,,,format_3815,Molfile,http://edamontology.org/,LinkML gen-harmony
edam:format_3816,Mol2,EnumEDAMFormats,,,format_3816,Mol2,http://edamontology.org/,LinkML gen-harmony
edam:format_3817,latex,EnumEDAMFormats,,,format_3817,latex,http://edamontology.org/,LinkML gen-harmony
edam:format_3818,ELAND format,EnumEDAMFormats,,,format_3818,ELAND format,http://edamontology.org/,LinkML gen-harmony
edam:format_3819,Relaxed PHYLIP Interleaved,EnumEDAMFormats,,,format_3819,Relaxed PHYLIP Interleaved,http://edamontology.org/,LinkML gen-harmony
edam:format_3820,Relaxed PHYLIP Sequential,EnumEDAMFormats,,,format_3820,Relaxed PHYLIP Sequential,http://edamontology.org/,LinkML gen-harmony
edam:format_3821,VisML,EnumEDAMFormats,,,format_3821,VisML,http://edamontology.org/,LinkML gen-harmony
edam:format_3822,GML,EnumEDAMFormats,,,format_3822,GML,http://edamontology.org/,LinkML gen-harmony
edam:format_3823,FASTG,EnumEDAMFormats,,,format_3823,FASTG,http://edamontology.org/,LinkML gen-harmony
edam:format_3824,NMR data format,EnumEDAMFormats,,,format_3824,NMR data format,http://edamontology.org/,LinkML gen-harmony
edam:format_3825,nmrML,EnumEDAMFormats,,,format_3825,nmrML,http://edamontology.org/,LinkML gen-harmony
edam:format_3826,proBAM,EnumEDAMFormats,,,format_3826,proBAM,http://edamontology.org/,LinkML gen-harmony
edam:format_3827,proBED,EnumEDAMFormats,,,format_3827,proBED,http://edamontology.org/,LinkML gen-harmony
edam:format_3828,Raw microarray data format,EnumEDAMFormats,,,format_3828,Raw microarray data format,http://edamontology.org/,LinkML gen-harmony
edam:format_3829,GPR,EnumEDAMFormats,,,format_3829,GPR,http://edamontology.org/,LinkML gen-harmony
edam:format_3830,ARB,EnumEDAMFormats,,,format_3830,ARB,http://edamontology.org/,LinkML gen-harmony
edam:format_3832,consensusXML,EnumEDAMFormats,,,format_3832,consensusXML,http://edamontology.org/,LinkML gen-harmony
edam:format_3833,featureXML,EnumEDAMFormats,,,format_3833,featureXML,http://edamontology.org/,LinkML gen-harmony
edam:format_3834,mzData,EnumEDAMFormats,,,format_3834,mzData,http://edamontology.org/,LinkML gen-harmony
edam:format_3835,TIDE TXT,EnumEDAMFormats,,,format_3835,TIDE TXT,http://edamontology.org/,LinkML gen-harmony
edam:format_3836,BLAST XML v2 results format,EnumEDAMFormats,,,format_3836,BLAST XML v2 results format,http://edamontology.org/,LinkML gen-harmony
edam:format_3838,pptx,EnumEDAMFormats,,,format_3838,pptx,http://edamontology.org/,LinkML gen-harmony
edam:format_3839,ibd,EnumEDAMFormats,,,format_3839,ibd,http://edamontology.org/,LinkML gen-harmony
edam:format_3841,NLP format,EnumEDAMFormats,,,format_3841,NLP format,http://edamontology.org/,LinkML gen-harmony
edam:format_3843,BEAST,EnumEDAMFormats,,,format_3843,BEAST,http://edamontology.org/,LinkML gen-harmony
edam:format_3844,Chado-XML,EnumEDAMFormats,,,format_3844,Chado-XML,http://edamontology.org/,LinkML gen-harmony
edam:format_3845,HSAML,EnumEDAMFormats,,,format_3845,HSAML,http://edamontology.org/,LinkML gen-harmony
edam:format_3846,InterProScan XML,EnumEDAMFormats,,,format_3846,InterProScan XML,http://edamontology.org/,LinkML gen-harmony
edam:format_3847,KGML,EnumEDAMFormats,,,format_3847,KGML,http://edamontology.org/,LinkML gen-harmony
edam:format_3848,PubMed XML,EnumEDAMFormats,,,format_3848,PubMed XML,http://edamontology.org/,LinkML gen-harmony
edam:format_3849,MSAML,EnumEDAMFormats,,,format_3849,MSAML,http://edamontology.org/,LinkML gen-harmony
edam:format_3850,OrthoXML,EnumEDAMFormats,,,format_3850,OrthoXML,http://edamontology.org/,LinkML gen-harmony
edam:format_3851,PSDML,EnumEDAMFormats,,,format_3851,PSDML,http://edamontology.org/,LinkML gen-harmony
edam:format_3852,SeqXML,EnumEDAMFormats,,,format_3852,SeqXML,http://edamontology.org/,LinkML gen-harmony
edam:format_3853,UniParc XML,EnumEDAMFormats,,,format_3853,UniParc XML,http://edamontology.org/,LinkML gen-harmony
edam:format_3854,UniRef XML,EnumEDAMFormats,,,format_3854,UniRef XML,http://edamontology.org/,LinkML gen-harmony
edam:format_3857,CWL,EnumEDAMFormats,,,format_3857,CWL,http://edamontology.org/,LinkML gen-harmony
edam:format_3858,Waters RAW,EnumEDAMFormats,,,format_3858,Waters RAW,http://edamontology.org/,LinkML gen-harmony
edam:format_3859,JCAMP-DX,EnumEDAMFormats,,,format_3859,JCAMP-DX,http://edamontology.org/,LinkML gen-harmony
edam:format_3862,NLP annotation format,EnumEDAMFormats,,,format_3862,NLP annotation format,http://edamontology.org/,LinkML gen-harmony
edam:format_3863,NLP corpus format,EnumEDAMFormats,,,format_3863,NLP corpus format,http://edamontology.org/,LinkML gen-harmony
edam:format_3864,mirGFF3,EnumEDAMFormats,,,format_3864,mirGFF3,http://edamontology.org/,LinkML gen-harmony
edam:format_3865,RNA annotation format,EnumEDAMFormats,,,format_3865,RNA annotation format,http://edamontology.org/,LinkML gen-harmony
edam:format_3866,Trajectory format,EnumEDAMFormats,,,format_3866,Trajectory format,http://edamontology.org/,LinkML gen-harmony
edam:format_3867,Trajectory format (binary),EnumEDAMFormats,,,format_3867,Trajectory format (binary),http://edamontology.org/,LinkML gen-harmony
edam:format_3868,Trajectory format (text),EnumEDAMFormats,,,format_3868,Trajectory format (text),http://edamontology.org/,LinkML gen-harmony
edam:format_3873,HDF,EnumEDAMFormats,,,format_3873,HDF,http://edamontology.org/,LinkML gen-harmony
edam:format_3874,PCAzip,EnumEDAMFormats,,,format_3874,PCAzip,http://edamontology.org/,LinkML gen-harmony
edam:format_3875,XTC,EnumEDAMFormats,,,format_3875,XTC,http://edamontology.org/,LinkML gen-harmony
edam:format_3876,TNG,EnumEDAMFormats,,,format_3876,TNG,http://edamontology.org/,LinkML gen-harmony
edam:format_3877,XYZ,EnumEDAMFormats,,,format_3877,XYZ,http://edamontology.org/,LinkML gen-harmony
edam:format_3878,mdcrd,EnumEDAMFormats,,,format_3878,mdcrd,http://edamontology.org/,LinkML gen-harmony
edam:format_3879,Topology format,EnumEDAMFormats,,,format_3879,Topology format,http://edamontology.org/,LinkML gen-harmony
edam:format_3880,GROMACS top,EnumEDAMFormats,,,format_3880,GROMACS top,http://edamontology.org/,LinkML gen-harmony
edam:format_3881,AMBER top,EnumEDAMFormats,,,format_3881,AMBER top,http://edamontology.org/,LinkML gen-harmony
edam:format_3882,PSF,EnumEDAMFormats,,,format_3882,PSF,http://edamontology.org/,LinkML gen-harmony
edam:format_3883,GROMACS itp,EnumEDAMFormats,,,format_3883,GROMACS itp,http://edamontology.org/,LinkML gen-harmony
edam:format_3884,FF parameter format,EnumEDAMFormats,,,format_3884,FF parameter format,http://edamontology.org/,LinkML gen-harmony
edam:format_3885,BinPos,EnumEDAMFormats,,,format_3885,BinPos,http://edamontology.org/,LinkML gen-harmony
edam:format_3886,RST,EnumEDAMFormats,,,format_3886,RST,http://edamontology.org/,LinkML gen-harmony
edam:format_3887,CHARMM rtf,EnumEDAMFormats,,,format_3887,CHARMM rtf,http://edamontology.org/,LinkML gen-harmony
edam:format_3888,AMBER frcmod,EnumEDAMFormats,,,format_3888,AMBER frcmod,http://edamontology.org/,LinkML gen-harmony
edam:format_3889,AMBER off,EnumEDAMFormats,,,format_3889,AMBER off,http://edamontology.org/,LinkML gen-harmony
edam:format_3906,NMReDATA,EnumEDAMFormats,,,format_3906,NMReDATA,http://edamontology.org/,LinkML gen-harmony
edam:format_3909,BpForms,EnumEDAMFormats,,,format_3909,BpForms,http://edamontology.org/,LinkML gen-harmony
edam:format_3910,trr,EnumEDAMFormats,,,format_3910,trr,http://edamontology.org/,LinkML gen-harmony
edam:format_3911,msh,EnumEDAMFormats,,,format_3911,msh,http://edamontology.org/,LinkML gen-harmony
edam:format_3913,Loom,EnumEDAMFormats,,,format_3913,Loom,http://edamontology.org/,LinkML gen-harmony
edam:format_3915,Zarr,EnumEDAMFormats,,,format_3915,Zarr,http://edamontology.org/,LinkML gen-harmony
edam:format_3916,MTX,EnumEDAMFormats,,,format_3916,MTX,http://edamontology.org/,LinkML gen-harmony
edam:format_3951,BcForms,EnumEDAMFormats,,,format_3951,BcForms,http://edamontology.org/,LinkML gen-harmony
edam:format_3956,N-Quads,EnumEDAMFormats,,,format_3956,N-Quads,http://edamontology.org/,LinkML gen-harmony
edam:format_3969,Vega,EnumEDAMFormats,,,format_3969,Vega,http://edamontology.org/,LinkML gen-harmony
edam:format_3970,Vega-lite,EnumEDAMFormats,,,format_3970,Vega-lite,http://edamontology.org/,LinkML gen-harmony
edam:format_3971,NeuroML,EnumEDAMFormats,,,format_3971,NeuroML,http://edamontology.org/,LinkML gen-harmony
edam:format_3972,BNGL,EnumEDAMFormats,,,format_3972,BNGL,http://edamontology.org/,LinkML gen-harmony
edam:format_3973,Docker image,EnumEDAMFormats,,,format_3973,Docker image,http://edamontology.org/,LinkML gen-harmony
edam:format_3975,GFA 1,EnumEDAMFormats,,,format_3975,GFA 1,http://edamontology.org/,LinkML gen-harmony
edam:format_3976,GFA 2,EnumEDAMFormats,,,format_3976,GFA 2,http://edamontology.org/,LinkML gen-harmony
edam:format_3977,ObjTables,EnumEDAMFormats,,,format_3977,ObjTables,http://edamontology.org/,LinkML gen-harmony
edam:format_3978,CONTIG,EnumEDAMFormats,,,format_3978,CONTIG,http://edamontology.org/,LinkML gen-harmony
edam:format_3979,WEGO,EnumEDAMFormats,,,format_3979,WEGO,http://edamontology.org/,LinkML gen-harmony
edam:format_3980,RPKM,EnumEDAMFormats,,,format_3980,RPKM,http://edamontology.org/,LinkML gen-harmony
edam:format_3981,TAR format,EnumEDAMFormats,,,format_3981,TAR format,http://edamontology.org/,LinkML gen-harmony
edam:format_3982,CHAIN,EnumEDAMFormats,,,format_3982,CHAIN,http://edamontology.org/,LinkML gen-harmony
edam:format_3983,NET,EnumEDAMFormats,,,format_3983,NET,http://edamontology.org/,LinkML gen-harmony
edam:format_3984,QMAP,EnumEDAMFormats,,,format_3984,QMAP,http://edamontology.org/,LinkML gen-harmony
edam:format_3985,gxformat2,EnumEDAMFormats,,,format_3985,gxformat2,http://edamontology.org/,LinkML gen-harmony
edam:format_3986,WMV,EnumEDAMFormats,,,format_3986,WMV,http://edamontology.org/,LinkML gen-harmony
edam:format_3987,ZIP format,EnumEDAMFormats,,,format_3987,ZIP format,http://edamontology.org/,LinkML gen-harmony
edam:format_3988,LSM,EnumEDAMFormats,,,format_3988,LSM,http://edamontology.org/,LinkML gen-harmony
edam:format_3989,GZIP format,EnumEDAMFormats,,,format_3989,GZIP format,http://edamontology.org/,LinkML gen-harmony
edam:format_3990,AVI,EnumEDAMFormats,,,format_3990,AVI,http://edamontology.org/,LinkML gen-harmony
edam:format_3991,TrackDB,EnumEDAMFormats,,,format_3991,TrackDB,http://edamontology.org/,LinkML gen-harmony
edam:format_3992,CIGAR format,EnumEDAMFormats,,,format_3992,CIGAR format,http://edamontology.org/,LinkML gen-harmony
edam:format_3993,Stereolithography format,EnumEDAMFormats,,,format_3993,Stereolithography format,http://edamontology.org/,LinkML gen-harmony
edam:format_3994,U3D,EnumEDAMFormats,,,format_3994,U3D,http://edamontology.org/,LinkML gen-harmony
edam:format_3995,Texture file format,EnumEDAMFormats,,,format_3995,Texture file format,http://edamontology.org/,LinkML gen-harmony
edam:format_3996,Python script,EnumEDAMFormats,,,format_3996,Python script,http://edamontology.org/,LinkML gen-harmony
edam:format_3997,MPEG-4,EnumEDAMFormats,,,format_3997,MPEG-4,http://edamontology.org/,LinkML gen-harmony
edam:format_3998,Perl script,EnumEDAMFormats,,,format_3998,Perl script,http://edamontology.org/,LinkML gen-harmony
edam:format_3999,R script,EnumEDAMFormats,,,format_3999,R script,http://edamontology.org/,LinkML gen-harmony
edam:format_4000,R markdown,EnumEDAMFormats,,,format_4000,R markdown,http://edamontology.org/,LinkML gen-harmony
edam:format_4002,pickle,EnumEDAMFormats,,,format_4002,pickle,http://edamontology.org/,LinkML gen-harmony
edam:format_4003,NumPy format,EnumEDAMFormats,,,format_4003,NumPy format,http://edamontology.org/,LinkML gen-harmony
edam:format_4004,SimTools repertoire file format,EnumEDAMFormats,,,format_4004,SimTools repertoire file format,http://edamontology.org/,LinkML gen-harmony
edam:format_4005,Configuration file format,EnumEDAMFormats,,,format_4005,Configuration file format,http://edamontology.org/,LinkML gen-harmony
edam:format_4006,Zstandard format,EnumEDAMFormats,,,format_4006,Zstandard format,http://edamontology.org/,LinkML gen-harmony
edam:format_4007,MATLAB script,EnumEDAMFormats,,,format_4007,MATLAB script,http://edamontology.org/,LinkML gen-harmony
edam:format_4015,PEtab,EnumEDAMFormats,,,format_4015,PEtab,http://edamontology.org/,LinkML gen-harmony
edam:format_4018,gVCF,EnumEDAMFormats,,,format_4018,gVCF,http://edamontology.org/,LinkML gen-harmony
edam:format_4023,cml,EnumEDAMFormats,,,format_4023,cml,http://edamontology.org/,LinkML gen-harmony
edam:format_4024,cif,EnumEDAMFormats,,,format_4024,cif,http://edamontology.org/,LinkML gen-harmony
edam:format_4025,BioSimulators format for the specifications of biosimulation tools,EnumEDAMFormats,,,format_4025,BioSimulators format for the specifications of biosimulation tools,http://edamontology.org/,LinkML gen-harmony
edam:format_4026,BioSimulators standard for command-line interfaces for biosimulation tools,EnumEDAMFormats,,,format_4026,BioSimulators standard for command-line interfaces for biosimulation tools,http://edamontology.org/,LinkML gen-harmony
edam:format_4035,PQR,EnumEDAMFormats,,,format_4035,PQR,http://edamontology.org/,LinkML gen-harmony
edam:format_4036,PDBQT,EnumEDAMFormats,,,format_4036,PDBQT,http://edamontology.org/,LinkML gen-harmony
edam:format_4039,MSP,EnumEDAMFormats,,,format_4039,MSP,http://edamontology.org/,LinkML gen-harmony
edam:format_4041,maDMP,EnumEDAMFormats,,,format_4041,maDMP,http://edamontology.org/,LinkML gen-harmony
edam:format_4048,Nextflow,EnumEDAMFormats,,,format_4048,Nextflow,http://edamontology.org/,LinkML gen-harmony
edam:format_4049,Snakemake,EnumEDAMFormats,,,format_4049,Snakemake,http://edamontology.org/,LinkML gen-harmony
edam:format_4050,SDRF,EnumEDAMFormats,,,format_4050,SDRF,http://edamontology.org/,LinkML gen-harmony
edam:format_4058,mzTab-M,EnumEDAMFormats,,,format_4058,mzTab-M,http://edamontology.org/,LinkML gen-harmony
edam:format_4059,mzTab-L,EnumEDAMFormats,,,format_4059,mzTab-L,http://edamontology.org/,LinkML gen-harmony
edam:data_0582,Ontology,EnumEDAMDataTypes,,,data_0582,Ontology,http://edamontology.org/,LinkML gen-harmony
edam:data_0842,Identifier,EnumEDAMDataTypes,,,data_0842,Identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0844,Molecular mass,EnumEDAMDataTypes,,,data_0844,Molecular mass,http://edamontology.org/,LinkML gen-harmony
edam:data_0845,Molecular charge,EnumEDAMDataTypes,,,data_0845,Molecular charge,http://edamontology.org/,LinkML gen-harmony
edam:data_0846,Chemical formula,EnumEDAMDataTypes,,,data_0846,Chemical formula,http://edamontology.org/,LinkML gen-harmony
edam:data_0847,QSAR descriptor,EnumEDAMDataTypes,,,data_0847,QSAR descriptor,http://edamontology.org/,LinkML gen-harmony
edam:data_0849,Sequence record,EnumEDAMDataTypes,,,data_0849,Sequence record,http://edamontology.org/,LinkML gen-harmony
edam:data_0850,Sequence set,EnumEDAMDataTypes,,,data_0850,Sequence set,http://edamontology.org/,LinkML gen-harmony
edam:data_0856,Sequence feature source,EnumEDAMDataTypes,,,data_0856,Sequence feature source,http://edamontology.org/,LinkML gen-harmony
edam:data_0857,Sequence search results,EnumEDAMDataTypes,,,data_0857,Sequence search results,http://edamontology.org/,LinkML gen-harmony
edam:data_0858,Sequence signature matches,EnumEDAMDataTypes,,,data_0858,Sequence signature matches,http://edamontology.org/,LinkML gen-harmony
edam:data_0860,Sequence signature data,EnumEDAMDataTypes,,,data_0860,Sequence signature data,http://edamontology.org/,LinkML gen-harmony
edam:data_0862,Dotplot,EnumEDAMDataTypes,,,data_0862,Dotplot,http://edamontology.org/,LinkML gen-harmony
edam:data_0863,Sequence alignment,EnumEDAMDataTypes,,,data_0863,Sequence alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_0865,Sequence similarity score,EnumEDAMDataTypes,,,data_0865,Sequence similarity score,http://edamontology.org/,LinkML gen-harmony
edam:data_0867,Sequence alignment report,EnumEDAMDataTypes,,,data_0867,Sequence alignment report,http://edamontology.org/,LinkML gen-harmony
edam:data_0870,Sequence distance matrix,EnumEDAMDataTypes,,,data_0870,Sequence distance matrix,http://edamontology.org/,LinkML gen-harmony
edam:data_0871,Phylogenetic character data,EnumEDAMDataTypes,,,data_0871,Phylogenetic character data,http://edamontology.org/,LinkML gen-harmony
edam:data_0872,Phylogenetic tree,EnumEDAMDataTypes,,,data_0872,Phylogenetic tree,http://edamontology.org/,LinkML gen-harmony
edam:data_0874,Comparison matrix,EnumEDAMDataTypes,,,data_0874,Comparison matrix,http://edamontology.org/,LinkML gen-harmony
edam:data_0878,Protein secondary structure alignment,EnumEDAMDataTypes,,,data_0878,Protein secondary structure alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_0880,RNA secondary structure,EnumEDAMDataTypes,,,data_0880,RNA secondary structure,http://edamontology.org/,LinkML gen-harmony
edam:data_0881,RNA secondary structure alignment,EnumEDAMDataTypes,,,data_0881,RNA secondary structure alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_0883,Structure,EnumEDAMDataTypes,,,data_0883,Structure,http://edamontology.org/,LinkML gen-harmony
edam:data_0886,Structure alignment,EnumEDAMDataTypes,,,data_0886,Structure alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_0887,Structure alignment report,EnumEDAMDataTypes,,,data_0887,Structure alignment report,http://edamontology.org/,LinkML gen-harmony
edam:data_0888,Structure similarity score,EnumEDAMDataTypes,,,data_0888,Structure similarity score,http://edamontology.org/,LinkML gen-harmony
edam:data_0889,Structural profile,EnumEDAMDataTypes,,,data_0889,Structural profile,http://edamontology.org/,LinkML gen-harmony
edam:data_0890,Structural (3D) profile alignment,EnumEDAMDataTypes,,,data_0890,Structural (3D) profile alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_0892,Protein sequence-structure scoring matrix,EnumEDAMDataTypes,,,data_0892,Protein sequence-structure scoring matrix,http://edamontology.org/,LinkML gen-harmony
edam:data_0893,Sequence-structure alignment,EnumEDAMDataTypes,,,data_0893,Sequence-structure alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_0896,Protein report,EnumEDAMDataTypes,,,data_0896,Protein report,http://edamontology.org/,LinkML gen-harmony
edam:data_0897,Protein property,EnumEDAMDataTypes,,,data_0897,Protein property,http://edamontology.org/,LinkML gen-harmony
edam:data_0905,Protein interaction raw data,EnumEDAMDataTypes,,,data_0905,Protein interaction raw data,http://edamontology.org/,LinkML gen-harmony
edam:data_0906,Protein interaction data,EnumEDAMDataTypes,,,data_0906,Protein interaction data,http://edamontology.org/,LinkML gen-harmony
edam:data_0907,Protein family report,EnumEDAMDataTypes,,,data_0907,Protein family report,http://edamontology.org/,LinkML gen-harmony
edam:data_0909,Vmax,EnumEDAMDataTypes,,,data_0909,Vmax,http://edamontology.org/,LinkML gen-harmony
edam:data_0910,Km,EnumEDAMDataTypes,,,data_0910,Km,http://edamontology.org/,LinkML gen-harmony
edam:data_0912,Nucleic acid property,EnumEDAMDataTypes,,,data_0912,Nucleic acid property,http://edamontology.org/,LinkML gen-harmony
edam:data_0914,Codon usage data,EnumEDAMDataTypes,,,data_0914,Codon usage data,http://edamontology.org/,LinkML gen-harmony
edam:data_0916,Gene report,EnumEDAMDataTypes,,,data_0916,Gene report,http://edamontology.org/,LinkML gen-harmony
edam:data_0919,Chromosome report,EnumEDAMDataTypes,,,data_0919,Chromosome report,http://edamontology.org/,LinkML gen-harmony
edam:data_0920,Genotype/phenotype report,EnumEDAMDataTypes,,,data_0920,Genotype/phenotype report,http://edamontology.org/,LinkML gen-harmony
edam:data_0924,Sequence trace,EnumEDAMDataTypes,,,data_0924,Sequence trace,http://edamontology.org/,LinkML gen-harmony
edam:data_0925,Sequence assembly,EnumEDAMDataTypes,,,data_0925,Sequence assembly,http://edamontology.org/,LinkML gen-harmony
edam:data_0926,RH scores,EnumEDAMDataTypes,,,data_0926,RH scores,http://edamontology.org/,LinkML gen-harmony
edam:data_0927,Genetic linkage report,EnumEDAMDataTypes,,,data_0927,Genetic linkage report,http://edamontology.org/,LinkML gen-harmony
edam:data_0928,Gene expression profile,EnumEDAMDataTypes,,,data_0928,Gene expression profile,http://edamontology.org/,LinkML gen-harmony
edam:data_0937,Electron density map,EnumEDAMDataTypes,,,data_0937,Electron density map,http://edamontology.org/,LinkML gen-harmony
edam:data_0938,Raw NMR data,EnumEDAMDataTypes,,,data_0938,Raw NMR data,http://edamontology.org/,LinkML gen-harmony
edam:data_0939,CD spectra,EnumEDAMDataTypes,,,data_0939,CD spectra,http://edamontology.org/,LinkML gen-harmony
edam:data_0940,Volume map,EnumEDAMDataTypes,,,data_0940,Volume map,http://edamontology.org/,LinkML gen-harmony
edam:data_0942,2D PAGE image,EnumEDAMDataTypes,,,data_0942,2D PAGE image,http://edamontology.org/,LinkML gen-harmony
edam:data_0943,Mass spectrum,EnumEDAMDataTypes,,,data_0943,Mass spectrum,http://edamontology.org/,LinkML gen-harmony
edam:data_0944,Peptide mass fingerprint,EnumEDAMDataTypes,,,data_0944,Peptide mass fingerprint,http://edamontology.org/,LinkML gen-harmony
edam:data_0945,Peptide identification,EnumEDAMDataTypes,,,data_0945,Peptide identification,http://edamontology.org/,LinkML gen-harmony
edam:data_0949,Workflow metadata,EnumEDAMDataTypes,,,data_0949,Workflow metadata,http://edamontology.org/,LinkML gen-harmony
edam:data_0950,Mathematical model,EnumEDAMDataTypes,,,data_0950,Mathematical model,http://edamontology.org/,LinkML gen-harmony
edam:data_0951,Statistical estimate score,EnumEDAMDataTypes,,,data_0951,Statistical estimate score,http://edamontology.org/,LinkML gen-harmony
edam:data_0954,Database cross-mapping,EnumEDAMDataTypes,,,data_0954,Database cross-mapping,http://edamontology.org/,LinkML gen-harmony
edam:data_0955,Data index,EnumEDAMDataTypes,,,data_0955,Data index,http://edamontology.org/,LinkML gen-harmony
edam:data_0956,Data index report,EnumEDAMDataTypes,,,data_0956,Data index report,http://edamontology.org/,LinkML gen-harmony
edam:data_0957,Database metadata,EnumEDAMDataTypes,,,data_0957,Database metadata,http://edamontology.org/,LinkML gen-harmony
edam:data_0958,Tool metadata,EnumEDAMDataTypes,,,data_0958,Tool metadata,http://edamontology.org/,LinkML gen-harmony
edam:data_0960,User metadata,EnumEDAMDataTypes,,,data_0960,User metadata,http://edamontology.org/,LinkML gen-harmony
edam:data_0962,Small molecule report,EnumEDAMDataTypes,,,data_0962,Small molecule report,http://edamontology.org/,LinkML gen-harmony
edam:data_0963,Cell line report,EnumEDAMDataTypes,,,data_0963,Cell line report,http://edamontology.org/,LinkML gen-harmony
edam:data_0966,Ontology term,EnumEDAMDataTypes,,,data_0966,Ontology term,http://edamontology.org/,LinkML gen-harmony
edam:data_0967,Ontology concept data,EnumEDAMDataTypes,,,data_0967,Ontology concept data,http://edamontology.org/,LinkML gen-harmony
edam:data_0968,Keyword,EnumEDAMDataTypes,,,data_0968,Keyword,http://edamontology.org/,LinkML gen-harmony
edam:data_0970,Citation,EnumEDAMDataTypes,,,data_0970,Citation,http://edamontology.org/,LinkML gen-harmony
edam:data_0971,Article,EnumEDAMDataTypes,,,data_0971,Article,http://edamontology.org/,LinkML gen-harmony
edam:data_0972,Text mining report,EnumEDAMDataTypes,,,data_0972,Text mining report,http://edamontology.org/,LinkML gen-harmony
edam:data_0976,Identifier (by type of entity),EnumEDAMDataTypes,,,data_0976,Identifier (by type of entity),http://edamontology.org/,LinkML gen-harmony
edam:data_0977,Tool identifier,EnumEDAMDataTypes,,,data_0977,Tool identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0982,Molecule identifier,EnumEDAMDataTypes,,,data_0982,Molecule identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0983,Atom ID,EnumEDAMDataTypes,,,data_0983,Atom ID,http://edamontology.org/,LinkML gen-harmony
edam:data_0984,Molecule name,EnumEDAMDataTypes,,,data_0984,Molecule name,http://edamontology.org/,LinkML gen-harmony
edam:data_0987,Chromosome name,EnumEDAMDataTypes,,,data_0987,Chromosome name,http://edamontology.org/,LinkML gen-harmony
edam:data_0988,Peptide identifier,EnumEDAMDataTypes,,,data_0988,Peptide identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0989,Protein identifier,EnumEDAMDataTypes,,,data_0989,Protein identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0990,Compound name,EnumEDAMDataTypes,,,data_0990,Compound name,http://edamontology.org/,LinkML gen-harmony
edam:data_0991,Chemical registry number,EnumEDAMDataTypes,,,data_0991,Chemical registry number,http://edamontology.org/,LinkML gen-harmony
edam:data_0993,Drug identifier,EnumEDAMDataTypes,,,data_0993,Drug identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0994,Amino acid identifier,EnumEDAMDataTypes,,,data_0994,Amino acid identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0995,Nucleotide identifier,EnumEDAMDataTypes,,,data_0995,Nucleotide identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0996,Monosaccharide identifier,EnumEDAMDataTypes,,,data_0996,Monosaccharide identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_0997,Chemical name (ChEBI),EnumEDAMDataTypes,,,data_0997,Chemical name (ChEBI),http://edamontology.org/,LinkML gen-harmony
edam:data_0998,Chemical name (IUPAC),EnumEDAMDataTypes,,,data_0998,Chemical name (IUPAC),http://edamontology.org/,LinkML gen-harmony
edam:data_0999,Chemical name (INN),EnumEDAMDataTypes,,,data_0999,Chemical name (INN),http://edamontology.org/,LinkML gen-harmony
edam:data_1000,Chemical name (brand),EnumEDAMDataTypes,,,data_1000,Chemical name (brand),http://edamontology.org/,LinkML gen-harmony
edam:data_1001,Chemical name (synonymous),EnumEDAMDataTypes,,,data_1001,Chemical name (synonymous),http://edamontology.org/,LinkML gen-harmony
edam:data_1002,CAS number,EnumEDAMDataTypes,,,data_1002,CAS number,http://edamontology.org/,LinkML gen-harmony
edam:data_1003,Chemical registry number (Beilstein),EnumEDAMDataTypes,,,data_1003,Chemical registry number (Beilstein),http://edamontology.org/,LinkML gen-harmony
edam:data_1004,Chemical registry number (Gmelin),EnumEDAMDataTypes,,,data_1004,Chemical registry number (Gmelin),http://edamontology.org/,LinkML gen-harmony
edam:data_1005,HET group name,EnumEDAMDataTypes,,,data_1005,HET group name,http://edamontology.org/,LinkML gen-harmony
edam:data_1006,Amino acid name,EnumEDAMDataTypes,,,data_1006,Amino acid name,http://edamontology.org/,LinkML gen-harmony
edam:data_1007,Nucleotide code,EnumEDAMDataTypes,,,data_1007,Nucleotide code,http://edamontology.org/,LinkML gen-harmony
edam:data_1008,Polypeptide chain ID,EnumEDAMDataTypes,,,data_1008,Polypeptide chain ID,http://edamontology.org/,LinkML gen-harmony
